softmax_0,softmax_1,softmax_2,softmax_3,softmax_4,softmax_5,softmax_6,softmax_7,softmax_8,softmax_9,softmax_10,softmax_11,predicted_MOA,variance,MOA,compound,concentration,image_name,confidence
0.000120282922164,8.19845715493e-05,0.29000555105500003,8.939937375330001e-06,0.141305051292,0.00131552797488,0.000700133745991,4.16936344145e-06,4.33334916025e-07,0.010131730130299998,0.0006685531859310001,0.5556576407980001,Protein degradation,0.246902227021,Protein degradation,ALLN,100.0,Protein degradation_ALLN_100.0_4.jpeg,0.006214858189155681
5.3929852765000004e-05,7.70122339503e-06,0.989965125322,1.69604327778e-05,0.00212107829866,0.00019229665706,4.06690035925e-05,1.66030708959e-05,8.297791958970001e-07,0.000179032083597,0.00011883435271100001,0.00728693930607,Cholesterol-lowering,0.00993417596786,Protein degradation,ALLN,100.0,Protein degradation_ALLN_100.0_5.jpeg,0.8006593271019684
0.00010123593825,1.77415952027e-05,0.928164441586,1.8203054325999996e-05,0.023107783662900002,7.47172148567e-05,0.00353420976433,8.73505117056e-06,1.4532769052200002e-06,0.000345280238434,0.0007144442029310002,0.04391175368340001,Cholesterol-lowering,0.0666752109617,Protein degradation,ALLN,100.0,Protein degradation_ALLN_100.0_6.jpeg,0.48356912965354215
0.000183019659762,8.67589850122e-05,0.896480958462,8.88064717674e-05,0.019873462792,0.00135155797621,0.00014105812495500002,4.89065496504e-05,1.82002115363e-05,0.0007154899966919998,4.42988815007e-05,0.0809674646705,Cholesterol-lowering,0.0928028495772,Protein degradation,ALLN,100.0,Protein degradation_ALLN_100.0_7.jpeg,0.39072879740726296
0.000526774473619,4.18129715899e-05,0.8322740331290001,7.86839726698e-05,0.020061053594099997,0.00188104432127,4.89727726563e-05,0.000151806288659,7.08510255635e-06,0.000778134318607,9.38677024078e-05,0.144056731891,Cholesterol-lowering,0.139593966908,Protein degradation,ALLN,100.0,Protein degradation_ALLN_100.0_8.jpeg,0.2527544796842205
0.000365702744302,2.36827513686e-05,0.9054370373489999,1.45290437035e-05,0.012680271982700001,0.000650947624163,0.000340441106564,6.68981044828e-05,2.57768712338e-06,0.000689109511222,0.000450506895922,0.0792782859225,Cholesterol-lowering,0.0856208087459,Protein degradation,ALLN,100.0,Protein degradation_ALLN_100.0_9.jpeg,0.41477932795944394
8.39888570374e-05,3.49227514346e-05,0.9419216108319999,2.69295842463e-05,0.0155397429247,0.000174947165997,0.00152313299448,2.18511455378e-05,6.30671938318e-07,0.00010693213711,0.0006973445526460001,0.0398679670086,Cholesterol-lowering,0.0547052898795,Protein degradation,ALLN,100.0,Protein degradation_ALLN_100.0_10.jpeg,0.5322167601142598
0.00011890892404200002,1.18924004016e-05,0.9239066869020001,1.97709125746e-05,0.0026057720006799996,0.007558148432579999,3.9561026872e-05,5.87762752707e-05,4.3044256160299996e-07,0.000481507605509,0.0004646129142930001,0.0647339379787,Cholesterol-lowering,0.0703031207997,Protein degradation,ALLN,100.0,Protein degradation_ALLN_100.0_11.jpeg,0.46970528646911824
2.80929165277e-05,4.77180382939e-05,0.917335928679,2.01165656239e-05,0.021996504876299998,0.00020890446814999998,0.0006709658753059999,9.7477241539e-06,9.80294892661e-08,9.99344057072e-05,0.00135183948409,0.0582301648101,Cholesterol-lowering,0.075830722634,Protein degradation,ALLN,100.0,Protein degradation_ALLN_100.0_12.jpeg,0.4492524257556826
0.0005364647309220001,0.994810810685,1.02636017153e-05,0.00432051397933,1.62676097787e-05,1.7078375783199999e-07,1.95940079743e-08,1.63018279922e-10,2.23377578575e-05,5.73233586114e-06,2.49123134411e-08,0.00027743132026,Aurora kinase inhibitors,0.0051622616291,Aurora kinase inhibitors,AZ-A,0.1,Aurora kinase inhibitors_AZ-A_0.1_1.jpeg,0.8563022390000457
2.48646610265e-05,0.998827795386,1.85078767565e-06,0.0011228740973599999,5.13433474913e-06,2.03163225562e-08,3.1771644068000003e-09,4.2463716332499995e-11,8.633436598e-07,3.60452743919e-08,2.79440136941e-09,1.65738606116e-05,Aurora kinase inhibitors,0.00117083055003,Aurora kinase inhibitors,AZ-A,0.1,Aurora kinase inhibitors_AZ-A_0.1_2.jpeg,0.9315651974495432
0.0016541852740699998,0.949659364223,0.00019867422482799997,0.0427135326224,0.0008345575389010001,5.06506311073e-06,6.5857085626e-08,4.01242884732e-08,0.000232678179002,9.86595195968e-05,3.22509078061e-06,0.00459997083273,Aurora kinase inhibitors,0.0478064561661,Aurora kinase inhibitors,AZ-A,0.1,Aurora kinase inhibitors_AZ-A_0.1_3.jpeg,0.5627062489991425
0.00976373011887,0.16900042451900002,0.000242435325999,0.0484258726006,0.0468339117174,0.000196828434191,2.46034703036e-05,4.50057193021e-06,0.00562718129004,0.0445738455839,4.32029620094e-05,0.6752634607260001,Protein degradation,0.219282719335,Aurora kinase inhibitors,AZ-A,0.1,Aurora kinase inhibitors_AZ-A_0.1_4.jpeg,0.0634473440644141
0.000196899912667,0.999028692842,2.4226746307200002e-06,0.000618812628491,3.88744764209e-06,3.96186097891e-08,2.22654890232e-08,7.324158595869999e-10,3.48798713265e-05,9.76924601225e-06,2.02591331957e-07,0.00010439964750299999,Aurora kinase inhibitors,0.0009703637208739999,Aurora kinase inhibitors,AZ-A,0.1,Aurora kinase inhibitors_AZ-A_0.1_5.jpeg,0.9376986767115176
0.000246311606606,0.717586182058,0.000206302840907,0.15558750693700002,0.00388461581031,2.59554628701e-05,2.2756860602199998e-07,1.6430357201400002e-07,0.00436912446916,0.024802132264,0.0070888539718,0.0862026165659,Aurora kinase inhibitors,0.202656253377,Aurora kinase inhibitors,AZ-A,0.1,Aurora kinase inhibitors_AZ-A_0.1_6.jpeg,0.09965283722999385
0.000663088632427,0.9919267445799999,3.04495351286e-05,0.005383846690670001,0.00013336410028599998,3.8062959632199996e-06,1.76543694505e-06,2.7058834113800002e-08,0.000124555407685,0.000211014215902,1.54453014044e-05,0.0015059294030499999,Aurora kinase inhibitors,0.008008077966660001,Aurora kinase inhibitors,AZ-A,0.1,Aurora kinase inhibitors_AZ-A_0.1_7.jpeg,0.8210242701743055
0.0023854364705,0.804323157668,0.00033535433813999994,0.118210394653,0.0048103305406400005,0.000384200366989,1.10039601009e-05,1.61232211678e-06,0.00141636293843,0.00898474122863,0.00018215190371200003,0.0589552678936,Aurora kinase inhibitors,0.157387415707,Aurora kinase inhibitors,AZ-A,0.1,Aurora kinase inhibitors_AZ-A_0.1_8.jpeg,0.20655834314802957
1.81271971075e-05,0.99741940558,1.64620722654e-06,0.00250133918967,1.35259825675e-05,5.28371896654e-08,2.60174418204e-07,3.6248074075900005e-09,3.39079774741e-07,3.30372788541e-09,2.07382045083e-10,4.5317575003e-05,Aurora kinase inhibitors,0.00257393495287,Aurora kinase inhibitors,AZ-A,0.1,Aurora kinase inhibitors_AZ-A_0.1_9.jpeg,0.8985320749621832
2.71417068582e-05,0.998651955724,3.99714382501e-07,0.0013047113637,3.5517414302099998e-06,2.0292645561900003e-08,9.59894053825e-09,3.03695567982e-10,3.05342661573e-08,1.4248996815399998e-08,1.2152495983e-09,1.2198604638e-05,Aurora kinase inhibitors,0.0013462270528699998,Aurora kinase inhibitors,AZ-A,0.1,Aurora kinase inhibitors_AZ-A_0.1_10.jpeg,0.9266180661778392
1.56578373263e-05,0.9998795044419999,7.664484986599999e-08,0.000100391416363,9.44076399257e-07,2.09665519519e-08,1.94103184314e-09,4.54254908677e-11,7.96710541477e-09,7.293564187589999e-10,4.38326995796e-10,3.42487097354e-06,Aurora kinase inhibitors,0.000120481038606,Aurora kinase inhibitors,AZ-A,0.1,Aurora kinase inhibitors_AZ-A_0.1_11.jpeg,0.9780472290035176
4.12480591092e-05,0.9615189552310001,4.61585974813e-05,0.0369785737907,0.00041220620411900005,3.42975592036e-06,7.656327471960001e-08,2.53075939466e-08,4.13275622622e-06,5.55392126551e-07,6.36040913587e-07,0.0009940380835000001,Aurora kinase inhibitors,0.0370002539628,Aurora kinase inhibitors,AZ-A,0.1,Aurora kinase inhibitors_AZ-A_0.1_12.jpeg,0.6152909984791102
0.000113437941092,0.8949057215449999,0.000385176861065,0.102616298137,0.00037313451710699997,1.7177798183e-07,3.5501980685800004e-06,7.06462825295e-08,0.0012602452244000002,4.61519951052e-05,1.4208989344e-08,0.000296039523662,Aurora kinase inhibitors,0.0940494710908,Aurora kinase inhibitors,AZ-A,0.3,Aurora kinase inhibitors_AZ-A_0.3_1.jpeg,0.3866502756475715
7.2438268719e-05,0.9976965647939999,4.59160287905e-06,0.00193829435184,9.81174099902e-06,2.3744870989200003e-08,1.36347566095e-09,4.9973536133699996e-11,6.38987801091e-06,9.91537325579e-07,3.08635927269e-08,0.000270875040291,Aurora kinase inhibitors,0.00229812939266,Aurora kinase inhibitors,AZ-A,0.3,Aurora kinase inhibitors_AZ-A_0.3_2.jpeg,0.904122382327052
0.00140551296264,0.8876297041769999,0.00109901880742,0.08668301813539998,0.000407354295457,9.19820075262e-07,3.02215163678e-06,3.72490857004e-08,0.0064627106714199994,0.000722998519068,2.00521561814e-07,0.0155855093825,Aurora kinase inhibitors,0.0997432124394,Aurora kinase inhibitors,AZ-A,0.3,Aurora kinase inhibitors_AZ-A_0.3_3.jpeg,0.36835702350330846
0.000262251085385,0.993686318398,1.22885041289e-05,0.0041502282341900005,2.02423671734e-05,1.78248771354e-08,5.02609972444e-08,3.96706388458e-09,0.00102254135047,2.55955464878e-05,6.70817496243e-09,0.0008204830093360001,Aurora kinase inhibitors,0.0062738190271,Aurora kinase inhibitors,AZ-A,0.3,Aurora kinase inhibitors_AZ-A_0.3_4.jpeg,0.8415851139936653
0.000192686490082,0.977842515111,5.17499487779e-05,0.018462045192400002,0.00021756817182700002,3.17339212574e-07,8.77067056138e-08,7.644690461769999e-09,0.00026099798326900003,0.000136803813975,1.56861026894e-05,0.0028195725809200003,Aurora kinase inhibitors,0.021666530752400003,Aurora kinase inhibitors,AZ-A,0.3,Aurora kinase inhibitors_AZ-A_0.3_5.jpeg,0.7056088944794696
0.00016019891001199999,0.9912448722120001,1.72565477881e-05,0.008324432620720001,7.32527340335e-05,2.34742058037e-06,1.3421335948e-06,1.28152169297e-08,4.32116579574e-06,1.41217333008e-05,2.89245750547e-06,0.000154964126208,Aurora kinase inhibitors,0.00867847552501,Aurora kinase inhibitors,AZ-A,0.3,Aurora kinase inhibitors_AZ-A_0.3_6.jpeg,0.8136833284431046
0.0005417680865499999,0.95037419796,0.00030797370402999995,0.0478662483185,0.000368990434672,1.06112208024e-06,7.324416840860001e-06,7.49242591602e-08,0.00014460074290099999,0.000155779757088,8.29448797717e-06,0.00022369096088799997,Aurora kinase inhibitors,0.047163081812000004,Aurora kinase inhibitors,AZ-A,0.3,Aurora kinase inhibitors_AZ-A_0.3_7.jpeg,0.5656587433273232
0.000371664723853,0.976369097829,5.24508739363e-05,0.0212578011997,0.000196799980363,3.5330599622800002e-06,2.03710573832e-06,4.68045507768e-08,5.67141126277e-05,0.00037940800521900006,7.81036313775e-06,0.0013026259399,Aurora kinase inhibitors,0.023072482633700004,Aurora kinase inhibitors,AZ-A,0.3,Aurora kinase inhibitors_AZ-A_0.3_8.jpeg,0.6962074218569518
5.48363007854e-05,0.991800765991,1.40235353078e-05,0.0080580915969,5.46635889337e-05,2.9170982122900002e-08,6.003017765830001e-06,4.0104143712199995e-08,6.609610383149999e-07,1.21795885578e-07,1.3013232461e-08,1.07991741188e-05,Aurora kinase inhibitors,0.00813200657046,Aurora kinase inhibitors,AZ-A,0.3,Aurora kinase inhibitors_AZ-A_0.3_9.jpeg,0.8196447220571574
2.33158569961e-05,0.976902512908,1.69580269409e-05,0.0217849163112,0.00022294300794799997,7.82268444839e-07,1.0894633118699999e-07,1.09174614619e-08,5.6896272215e-06,2.18719840204e-06,7.42152898345e-08,0.00104053269847,Aurora kinase inhibitors,0.022563993182099996,Aurora kinase inhibitors,AZ-A,0.3,Aurora kinase inhibitors_AZ-A_0.3_10.jpeg,0.6995736816981575
1.46610657834e-05,0.9999065852169999,3.33069841917e-07,7.6968582838e-05,1.82363931126e-08,6.88701289848e-10,1.4093602299e-06,3.42164375449e-11,2.26195187047e-08,2.88082510425e-10,1.17494056812e-12,1.50666016172e-08,Aurora kinase inhibitors,9.3406057156e-05,Aurora kinase inhibitors,AZ-A,0.3,Aurora kinase inhibitors_AZ-A_0.3_11.jpeg,0.9806706381733902
4.73877600865e-05,0.9654591339830001,1.58036838758e-05,0.0335861896165,0.00021525639491900002,3.27796936321e-07,6.72062539381e-08,2.92041758931e-08,2.13698012452e-05,1.35618634366e-05,9.287744561649999e-08,0.000640813925143,Aurora kinase inhibitors,0.0333477945921,Aurora kinase inhibitors,AZ-A,0.3,Aurora kinase inhibitors_AZ-A_0.3_12.jpeg,0.6347724293424715
0.000234863928566,0.942593533397,6.07712435063e-05,0.031813330740099996,0.000224293340092,2.40342855685e-06,2.1974530148599998e-08,3.6741145627500003e-11,0.00010315797112799998,3.72351626591e-05,1.5927885431300001e-07,0.024930238559900002,Aurora kinase inhibitors,0.0541109641954,Aurora kinase inhibitors,AZ-A,1.0,Aurora kinase inhibitors_AZ-A_1.0_1.jpeg,0.5347647296457415
0.00046015388677900004,0.870230047405,0.000528478828237,0.0657243035623,0.0018899306764000002,1.30349531948e-05,5.32842933529e-07,3.5706796643200004e-09,8.09162698386e-05,9.703557371100002e-05,4.28215472361e-05,0.06093277058680001,Aurora kinase inhibitors,0.112929711999,Aurora kinase inhibitors,AZ-A,1.0,Aurora kinase inhibitors_AZ-A_1.0_2.jpeg,0.32789967415868637
0.00441540882966,0.0846799134836,0.0019970316247799997,0.09149445915589999,0.0565011116397,0.000388116188042,3.93667268577e-05,5.032521711529999e-07,0.012100471596600002,0.037746848308,0.00164534225092,0.7089914324879999,Protein degradation,0.206322581147,Aurora kinase inhibitors,AZ-A,1.0,Aurora kinase inhibitors_AZ-A_1.0_3.jpeg,0.09154508940289174
0.000794959298719,0.9464749187229999,0.00011102434986,0.0128272687171,0.0037303459562800004,1.00374717093e-05,6.19239652138e-07,3.7425998431500005e-09,0.000155659520786,7.31063746788e-05,5.73975247967e-05,0.03576464765469999,Aurora kinase inhibitors,0.0506601469512,Aurora kinase inhibitors,AZ-A,1.0,Aurora kinase inhibitors_AZ-A_1.0_4.jpeg,0.5498438184309806
0.000197056434338,0.9619033873080001,6.47613608305e-05,0.0290452124481,0.00028454905770999996,2.28125683305e-06,5.35232969741e-07,4.85791551846e-09,0.000154572884866,0.00039029221503500004,9.62244188479e-06,0.007947721375169999,Aurora kinase inhibitors,0.0366452607933,Aurora kinase inhibitors,AZ-A,1.0,Aurora kinase inhibitors_AZ-A_1.0_5.jpeg,0.6171409617454486
2.30035363177e-06,0.9712416327,6.52523495955e-05,0.028505447548799998,0.000111295385269,1.08051312285e-08,2.64434884387e-07,2.04537985968e-09,5.53231647673e-05,1.44933388488e-06,5.0011023052499996e-08,1.7015668617999998e-05,Aurora kinase inhibitors,0.0279313236103,Aurora kinase inhibitors,AZ-A,1.0,Aurora kinase inhibitors_AZ-A_1.0_6.jpeg,0.6657466612863829
5.86217324849e-05,0.999484819174,2.70633831052e-06,0.000305332338978,8.31834783988e-06,3.20569554351e-07,8.66303891783e-06,1.0215535124500002e-09,5.68765102734e-06,1.71041700231e-05,2.4538647136700002e-06,0.000105976745006,Aurora kinase inhibitors,0.0005149154149030001,Aurora kinase inhibitors,AZ-A,1.0,Aurora kinase inhibitors_AZ-A_1.0_7.jpeg,0.9546165045461238
7.51973381608e-05,0.9572042900319999,5.06423629986e-05,0.03725717284130001,0.0006382139016930001,2.24704748378e-06,2.83674082926e-07,2.2618395009400002e-08,0.000135458876496,0.0005505848285750001,9.20652813883e-05,0.00399380850526,Aurora kinase inhibitors,0.040964237176,Aurora kinase inhibitors,AZ-A,1.0,Aurora kinase inhibitors_AZ-A_1.0_8.jpeg,0.5952075239039145
0.000424185518573,0.953369423747,1.81619364727e-05,0.0361119264945,0.00157463429336,1.41790881921e-05,9.659132540489999e-06,1.13747025513e-06,7.74114805099e-06,1.35536567815e-05,1.1816701108e-07,0.00845529289465,Aurora kinase inhibitors,0.0444561656113,Aurora kinase inhibitors,AZ-A,1.0,Aurora kinase inhibitors_AZ-A_1.0_9.jpeg,0.5783073839332731
0.000133569192553,0.6122301818429999,6.60435983673e-05,0.328660159055,0.00380002204081,1.29468091336e-05,6.1862158244e-07,2.66824492559e-07,0.00014179580125999998,0.000225992137589,1.15308128529e-06,0.0547272332897,Aurora kinase inhibitors,0.237404386283,Aurora kinase inhibitors,AZ-A,1.0,Aurora kinase inhibitors_AZ-A_1.0_10.jpeg,0.025516780476954493
8.485886609e-07,0.9999516904350001,6.589632695240001e-08,4.67682309624e-05,5.453858911050001e-07,2.1798769599900004e-10,1.16077791809e-08,1.3242838771199999e-11,1.17234926392e-08,3.44430121876e-10,2.06677318743e-11,9.2985685786e-08,Aurora kinase inhibitors,4.83072307764e-05,Aurora kinase inhibitors,AZ-A,1.0,Aurora kinase inhibitors_AZ-A_1.0_11.jpeg,0.9860993193294141
2.79796973547e-05,0.9741648226980001,6.26073967084e-06,0.023537283644099998,0.00012221907068799999,1.49946066447e-07,6.21439119238e-09,4.38359146713e-09,1.08767963819e-05,5.39671427328e-06,3.86896247481e-08,0.00212498314419,Aurora kinase inhibitors,0.0251677209161,Aurora kinase inhibitors,AZ-A,1.0,Aurora kinase inhibitors_AZ-A_1.0_12.jpeg,0.6827132469446605
4.89851139588e-05,0.994894266725,7.63247876193e-06,0.0043869629279300005,8.59424759533e-05,5.37972066152e-08,1.59968058482e-07,2.86741193503e-09,3.63880928678e-05,5.58706718929e-06,3.0086552862700006e-08,0.000534022288648,Aurora kinase inhibitors,0.00507966476313,Aurora kinase inhibitors,AZ-A,3.0,Aurora kinase inhibitors_AZ-A_3.0_1.jpeg,0.8574564661146638
0.000268625379845,0.954069001079,5.055554016e-05,0.0236109697621,0.00265376707629,4.94463445449e-06,1.9379663215700003e-06,2.73600973e-08,0.000195849498322,0.00023413652962700002,2.78632310032e-06,0.0189074036453,Aurora kinase inhibitors,0.0438213422595,Aurora kinase inhibitors,AZ-A,3.0,Aurora kinase inhibitors_AZ-A_3.0_2.jpeg,0.5813290444298769
0.000458463089642,0.992378310561,7.2716137304800005e-06,0.00434885963103,5.60052332602e-05,2.09655369414e-06,2.17996586702e-07,9.242497128529999e-10,0.00014833807481299998,4.14998507335e-05,3.32693182569e-08,0.0025589148312199998,Aurora kinase inhibitors,0.00756359928892,Aurora kinase inhibitors,AZ-A,3.0,Aurora kinase inhibitors_AZ-A_3.0_3.jpeg,0.8260620882162834
0.0007764940969419999,0.996282515526,4.79832660416e-06,0.00170001959643,6.79038773761e-05,1.98725083056e-06,1.85477646748e-07,7.64031839812e-09,4.8992730227099995e-06,2.96989137805e-06,4.02589188497e-07,0.0011578459744000002,Aurora kinase inhibitors,0.00370366478337,Aurora kinase inhibitors,AZ-A,3.0,Aurora kinase inhibitors_AZ-A_3.0_4.jpeg,0.8782845156379847
9.37533811032e-05,0.998747010827,1.21670012961e-05,0.0010118854443700001,4.00342464355e-06,2.3502366543000002e-08,2.20909215629e-07,3.2324488604400004e-09,5.47917813894e-05,1.27635421312e-05,3.02942642549e-07,6.30939041064e-05,Aurora kinase inhibitors,0.00125141919107,Aurora kinase inhibitors,AZ-A,3.0,Aurora kinase inhibitors_AZ-A_3.0_5.jpeg,0.9292491924831949
2.54539831053e-05,0.75177457355,0.000402524991587,0.242831749246,0.0013852108249200001,4.55376905766e-07,1.29554573923e-07,1.16392194759e-08,0.000961897714405,0.000537600941025,5.67134034981e-06,0.00207472777445,Aurora kinase inhibitors,0.186609564114,Aurora kinase inhibitors,AZ-A,3.0,Aurora kinase inhibitors_AZ-A_3.0_6.jpeg,0.13603341704901573
5.92349695557e-06,0.998552293181,1.23142905935e-06,0.0014317156585799999,1.1460129613700001e-06,5.26875830109e-10,1.72661794914e-09,2.1195059279800001e-10,5.81897444807e-06,2.88151515466e-07,1.1529153636299998e-08,1.5786506774e-06,Aurora kinase inhibitors,0.00144561096355,Aurora kinase inhibitors,AZ-A,3.0,Aurora kinase inhibitors_AZ-A_3.0_7.jpeg,0.9239576180396747
2.4130234259e-05,0.996064146161,5.28293531076e-06,0.0036657371860900003,4.86088801019e-06,2.55293431939e-07,3.5882238549900004e-09,6.79525770627e-10,3.48199250553e-05,1.23265516255e-05,1.8102316124400001e-06,0.00018662232438299998,Aurora kinase inhibitors,0.00392036289348,Aurora kinase inhibitors,AZ-A,3.0,Aurora kinase inhibitors_AZ-A_3.0_8.jpeg,0.8747743972906499
2.2491189029499997e-07,0.999880105853,2.47126182375e-08,0.000118876906248,1.81509583041e-07,5.39942723716e-10,1.53491860303e-11,4.56568563797e-13,1.93369534521e-09,4.0441648538e-11,2.27506479105e-11,6.18230035268e-07,Aurora kinase inhibitors,0.00011987977231299999,Aurora kinase inhibitors,AZ-A,3.0,Aurora kinase inhibitors_AZ-A_3.0_9.jpeg,0.9781020756862209
9.67519869066e-07,0.9987353789810001,1.4872323461e-06,0.0012595140847899999,1.80396411831e-06,7.667551512e-10,1.48661006568e-07,3.42936014176e-10,4.98240186204e-07,3.0018705218899997e-09,1.52570400737e-10,2.3922209070700004e-07,Aurora kinase inhibitors,0.00126302175304,Aurora kinase inhibitors,AZ-A,3.0,Aurora kinase inhibitors_AZ-A_3.0_10.jpeg,0.9289219653327415
0.0008694562855519999,0.994298263192,1.05933948766e-05,0.00428619406788,2.42851104751e-05,3.32149920075e-06,3.33674297933e-06,2.63831380044e-09,6.1778356568900005e-06,8.29294214552e-06,1.24006312763e-08,0.000490056225428,Aurora kinase inhibitors,0.0056692270052,Aurora kinase inhibitors,AZ-A,3.0,Aurora kinase inhibitors_AZ-A_3.0_11.jpeg,0.8494114611904345
0.00028872439390400004,0.921273009181,3.09416873313e-05,0.0651745565515,0.0016572384751700002,5.56459611403e-06,5.0813622095800005e-06,2.70904657877e-07,0.000129302879841,0.00011048213723,4.5702789734e-07,0.011324374384899999,Aurora kinase inhibitors,0.07252905173560001,Aurora kinase inhibitors,AZ-A,3.0,Aurora kinase inhibitors_AZ-A_3.0_12.jpeg,0.4613756346558392
